Customer_ID,Reference_Date,Geopolitical_Zone,State,Residence_Type,Age,Gender,Marital_Status,Education_Level,Occupation,Income_Regularity,Monthly_Income_NGN,Account_Type,Salary_Account,Tenure_Years,Account_Balance_NGN,Account_Balance_3M_Ago_NGN,Balance_Change_Pct_3M,Number_of_Products,Has_Debit_Card,Has_Credit_Card,Mobile_Banking,Internet_Banking,USSD_Banking,Preferred_Channel,Digital_Transaction_Share,Digital_Engagement,Monthly_Transactions_3M_Ago,Monthly_Transactions_Current,Transaction_Change_Pct_3M,Transaction_Frequency,Monthly_Transaction_Value_NGN,Months_Inactive_12M,Days_Since_Last_Transaction,Active_Member,Failed_Transactions_3M,Customer_Service_Contacts_6M,Complaints_6M,Unresolved_Complaints_6M,Average_Resolution_Days,Monthly_Bank_Fees_NGN,Fee_to_Income_Pct,Satisfaction_Score,Loan_Status,Loan_Amount_NGN,Credit_Score,Active_Account_at_Another_Bank,Churn_Within_6M
NGBK008187,2024-12-31,South East,Enugu,Rural,38,Male,Married,OND/NCE,Business Owner,Variable,774000,Current,No,9.3,663100,693600,-0.044,2,Yes,Yes,Yes,Yes,Yes,Mobile App,0.83,High,13,11,-0.154,Medium,1254800,3,5,Yes,1,0,0,0,0.0,2500,0.32,2,Completed,3540000,704,No,No
NGBK008188,2024-12-31,North West,Kebbi,Urban,48,Male,Married,HND/Bachelor,Manager/Executive,Variable,793000,Savings,No,0.6,843200,672900,0.253,2,Yes,Yes,Yes,Yes,No,Mobile App,0.52,High,18,14,-0.222,Medium,904200,5,15,No,0,0,0,0,0.0,1100,0.14,4,No Loan,0,610,Yes,No
NGBK008189,2024-12-31,North East,Yobe,Rural,42,Female,Single,Primary,Self-Employed,Regular,93000,Salary,Yes,4.6,139400,135500,0.029,4,Yes,No,Yes,No,No,POS,0.18,Medium,29,33,0.138,Very High,107000,2,5,Yes,1,0,0,0,0.0,3000,3.23,4,No Loan,0,711,No,No
NGBK008190,2024-12-31,South West,Oyo,Rural,36,Male,Single,OND/NCE,Private Employee,Variable,132000,Savings,No,2.9,40900,41900,-0.025,2,Yes,No,Yes,Yes,No,ATM,0.56,High,17,13,-0.235,Medium,185900,4,13,No,0,2,1,0,16.4,600,0.45,4,No Loan,0,645,Yes,Yes
NGBK008191,2024-12-31,South South,Cross River,Urban,35,Female,Married,HND/Bachelor,Civil Servant,Regular,421000,Salary,Yes,1.0,224900,200300,0.123,3,Yes,Yes,Yes,Yes,Yes,POS,0.8,High,40,33,-0.175,Very High,823100,0,1,Yes,2,1,0,0,0.0,2300,0.55,3,No Loan,0,708,No,No
NGBK008192,2024-12-31,South South,Edo,Urban,36,Female,Separated/Widowed,Secondary,Trader,Variable,140000,Current,No,4.3,79700,89800,-0.112,3,Yes,No,Yes,Yes,Yes,ATM,0.63,High,45,54,0.2,Very High,309800,1,2,Yes,1,2,0,0,0.0,3900,2.79,4,Current,849000,616,Yes,No
NGBK008193,2024-12-31,South East,Enugu,Rural,57,Female,Separated/Widowed,Secondary,Professional/Technician,Regular,145000,Savings,No,7.9,84500,74800,0.13,1,Yes,No,Yes,Yes,Yes,Branch,0.55,High,18,18,0.0,High,180900,1,3,Yes,0,1,0,0,0.0,500,0.34,4,Current,1099000,553,Yes,No
NGBK008194,2024-12-31,North Central,Benue,Rural,31,Female,Single,Secondary,Civil Servant,Regular,145000,Salary,Yes,3.0,209100,197500,0.059,1,Yes,No,Yes,Yes,No,Branch,0.56,High,11,13,0.182,Medium,260500,2,16,Yes,0,0,0,0,0.0,1400,0.97,5,No Loan,0,633,No,No
NGBK008195,2024-12-31,North East,Borno,Rural,39,Male,Married,Secondary,Business Owner,Variable,895000,Current,No,1.4,623100,592300,0.052,2,Yes,No,Yes,No,Yes,USSD,0.42,High,23,12,-0.478,Medium,1070600,3,16,Yes,3,0,0,0,0.0,1600,0.18,5,Current,2262000,598,No,Yes
NGBK008196,2024-12-31,South West,Lagos,Urban,55,Female,Married,HND/Bachelor,Retired,Variable,274000,Savings,No,7.9,305400,220800,0.383,1,Yes,No,Yes,Yes,No,Mobile App,0.71,High,5,2,-0.6,Low,174000,3,27,No,1,1,0,0,0.0,200,0.07,4,Completed,872000,642,No,Yes
NGBK008197,2024-12-31,South West,Osun,Rural,41,Female,Single,HND/Bachelor,Private Employee,Regular,174000,Salary,Yes,1.0,-192900,-167000,0.155,2,Yes,Yes,Yes,Yes,Yes,Branch,0.69,High,7,8,0.143,Medium,225800,2,21,Yes,1,0,0,0,0.0,1300,0.75,5,Current,1133000,640,No,Yes
NGBK008198,2024-12-31,South South,Edo,Rural,21,Male,Single,Secondary,Student,Irregular,62000,Student,No,2.9,103300,74400,0.389,2,Yes,No,Yes,Yes,No,ATM,0.49,High,20,19,-0.05,High,56000,3,7,Yes,0,0,0,0,0.0,1700,2.74,2,Delinquent,272000,615,Yes,No
NGBK008199,2024-12-31,South West,Lagos,Urban,38,Female,Married,Secondary,Business Owner,Variable,115000,Current,No,13.6,43100,27600,0.559,3,Yes,No,Yes,Yes,No,Mobile App,0.46,High,8,6,-0.25,Medium,44000,3,20,Yes,0,0,0,0,0.0,1800,1.57,5,No Loan,0,705,No,No
NGBK008200,2024-12-31,South South,Delta,Rural,42,Male,Married,Secondary,Artisan/Skilled Trade,Variable,103000,Savings,No,6.0,18400,23000,-0.199,1,Yes,No,No,Yes,Yes,ATM,0.7,High,19,28,0.474,High,368900,3,4,Yes,0,1,1,0,1.1,1600,1.55,4,Delinquent,358000,494,No,No
NGBK008201,2024-12-31,South West,Ekiti,Urban,44,Female,Married,HND/Bachelor,Self-Employed,Variable,231000,Savings,No,4.5,109500,119300,-0.082,1,Yes,No,Yes,Yes,Yes,Branch,0.69,High,12,13,0.083,Medium,365800,1,4,Yes,0,0,0,0,0.0,1600,0.69,4,No Loan,0,672,No,No
NGBK008202,2024-12-31,South East,Enugu,Rural,32,Female,Single,Secondary,Artisan/Skilled Trade,Variable,125000,Savings,No,3.6,92700,70300,0.318,1,Yes,No,Yes,Yes,No,Branch,0.7,High,15,25,0.667,High,192400,0,3,Yes,0,0,0,0,0.0,1600,1.28,5,No Loan,0,655,Yes,No
NGBK008203,2024-12-31,North East,Taraba,Urban,70,Male,Separated/Widowed,Secondary,Retired,Regular,160000,Savings,No,5.1,29500,22300,0.321,1,Yes,No,Yes,Yes,Yes,ATM,0.64,High,16,18,0.125,High,407700,2,5,Yes,1,0,0,0,0.0,1000,0.62,3,No Loan,0,716,Yes,No
NGBK008204,2024-12-31,South West,Ogun,Urban,28,Male,Single,Secondary,Trader,Irregular,29000,Current,No,2.2,12000,12100,-0.009,1,Yes,Yes,Yes,Yes,No,POS,0.8,High,23,30,0.304,High,59100,1,7,Yes,3,0,0,0,0.0,2500,8.62,4,No Loan,0,708,Yes,No
NGBK008205,2024-12-31,South East,Enugu,Urban,36,Female,Separated/Widowed,HND/Bachelor,Professional/Technician,Regular,446000,Salary,No,9.0,304300,285200,0.067,2,Yes,No,Yes,Yes,Yes,POS,0.95,High,32,47,0.469,Very High,1758600,0,7,Yes,3,3,1,0,1.0,1900,0.43,5,Current,1095000,678,No,No
NGBK008206,2024-12-31,South West,Lagos,Urban,40,Male,Married,Postgraduate,Self-Employed,Variable,352000,Current,No,1.7,68700,64000,0.074,1,Yes,No,Yes,Yes,Yes,Mobile App,0.62,High,18,17,-0.056,High,553500,2,10,Yes,0,0,0,0,0.0,2500,0.71,3,No Loan,0,641,No,Yes
NGBK008207,2024-12-31,South West,Lagos,Urban,32,Male,Single,Secondary,Professional/Technician,Regular,541000,Salary,Yes,3.5,232900,169400,0.375,1,Yes,No,Yes,Yes,No,POS,0.58,High,2,5,1.5,Low,479100,3,35,No,0,0,0,0,0.0,1500,0.28,5,No Loan,0,686,Yes,Yes
NGBK008208,2024-12-31,South West,Lagos,Urban,33,Female,Married,HND/Bachelor,Professional/Technician,Variable,536000,Savings,No,4.4,149500,119000,0.256,1,Yes,Yes,Yes,Yes,Yes,Web Transfer,0.94,High,37,47,0.27,Very High,1329300,2,5,Yes,2,2,0,0,0.0,2600,0.49,3,Current,6756000,712,No,No
NGBK008209,2024-12-31,North East,Yobe,Urban,35,Female,Married,Secondary,Business Owner,Regular,227000,Current,No,4.9,234200,236300,-0.009,3,Yes,Yes,Yes,No,Yes,USSD,0.64,High,32,32,0.0,Very High,529400,0,7,Yes,0,0,0,0,0.0,2900,1.28,4,No Loan,0,623,No,No
NGBK008210,2024-12-31,South West,Lagos,Urban,53,Female,Married,OND/NCE,Self-Employed,Regular,221000,Current,Yes,6.8,-288600,-246200,0.172,2,Yes,No,Yes,No,Yes,Mobile App,0.49,High,6,7,0.167,Medium,206800,5,2,No,0,0,0,0,0.0,2400,1.09,4,Completed,1243000,688,No,Yes
NGBK008211,2024-12-31,North Central,Kwara,Rural,48,Female,Married,Primary,Trader,Irregular,69000,Savings,No,1.0,65300,62700,0.041,1,Yes,No,Yes,No,Yes,Mobile App,0.66,High,16,12,-0.25,Medium,47700,2,14,Yes,0,0,0,0,0.0,1200,1.74,5,Completed,897000,670,No,No
NGBK008212,2024-12-31,South West,Ekiti,Urban,46,Female,Separated/Widowed,Postgraduate,Trader,Variable,85000,Savings,No,4.8,13900,14200,-0.022,1,Yes,No,Yes,Yes,No,Mobile App,0.59,High,12,14,0.167,Medium,121200,2,20,Yes,1,2,0,0,0.0,1500,1.76,4,No Loan,0,485,No,Yes
NGBK008213,2024-12-31,North Central,Kwara,Urban,33,Male,Single,Secondary,Artisan/Skilled Trade,Variable,69000,Savings,No,7.3,43400,49200,-0.118,1,Yes,No,Yes,No,Yes,ATM,0.6,High,9,8,-0.111,Medium,49000,5,4,No,0,1,0,0,0.0,800,1.16,3,Completed,549000,644,Yes,No
NGBK008214,2024-12-31,South South,Edo,Rural,43,Male,Married,No formal,Trader,Variable,37000,Current,No,8.7,7100,5800,0.227,2,No,No,Yes,No,Yes,Mobile App,0.58,Medium,16,17,0.062,High,28700,1,7,Yes,3,3,0,0,0.0,2300,6.22,2,Delinquent,71000,532,No,No
NGBK008215,2024-12-31,South West,Oyo,Rural,34,Male,Married,Secondary,Other,Variable,102000,Savings,No,6.6,103900,96600,0.076,1,Yes,No,Yes,No,Yes,Mobile App,0.68,High,20,24,0.2,High,225800,0,5,Yes,0,0,0,0,0.0,1400,1.37,5,Completed,447000,624,No,No
NGBK008216,2024-12-31,South West,Lagos,Urban,32,Male,Single,OND/NCE,Professional/Technician,Variable,300000,Savings,No,0.2,170400,126600,0.346,1,Yes,No,Yes,Yes,No,Web Transfer,0.72,High,10,14,0.4,Medium,396400,2,12,Yes,0,1,0,0,0.0,1200,0.4,4,Current,2244000,564,No,No
NGBK008217,2024-12-31,North East,Borno,Rural,56,Female,Separated/Widowed,Primary,Other,Variable,231000,Savings,No,4.0,97900,136700,-0.284,4,Yes,No,No,No,Yes,Branch,0.46,Medium,29,25,-0.138,High,391200,0,3,Yes,2,1,0,0,0.0,2400,1.04,5,No Loan,0,630,Yes,No
NGBK008218,2024-12-31,North West,Kaduna,Rural,32,Female,Single,Secondary,Private Employee,Regular,225000,Savings,No,1.7,209700,236400,-0.113,1,Yes,No,Yes,Yes,No,POS,0.51,High,22,21,-0.045,High,438500,3,3,Yes,0,0,0,0,0.0,1200,0.53,3,No Loan,0,570,No,No
NGBK008219,2024-12-31,South South,Bayelsa,Rural,30,Female,Single,No formal,Unemployed,Irregular,20000,Savings,No,6.4,16300,17400,-0.062,1,No,No,Yes,No,No,Branch,0.26,Medium,14,18,0.286,High,20400,0,2,Yes,0,1,0,0,0.0,1300,6.5,3,No Loan,0,623,No,No
NGBK008220,2024-12-31,South West,Lagos,Urban,35,Male,Single,Postgraduate,Trader,Regular,254000,Salary,Yes,6.1,167300,191600,-0.127,1,Yes,No,Yes,Yes,No,Mobile App,0.66,High,14,15,0.071,Medium,229300,2,9,Yes,0,1,0,0,0.0,1600,0.63,5,No Loan,0,663,Yes,No
NGBK008221,2024-12-31,South West,Lagos,Urban,34,Female,Single,Secondary,Self-Employed,Irregular,178000,Current,No,5.0,37100,36300,0.023,1,Yes,Yes,Yes,Yes,No,Mobile App,0.52,High,9,9,0.0,Medium,106800,2,19,Yes,0,0,0,0,0.0,2100,1.18,4,Current,971000,652,No,Yes
NGBK008222,2024-12-31,North West,Jigawa,Urban,39,Male,Married,Secondary,Artisan/Skilled Trade,Variable,230000,Savings,No,3.6,89600,80400,0.114,2,Yes,No,Yes,Yes,Yes,Mobile App,0.69,High,23,17,-0.261,High,252300,2,2,Yes,1,1,0,0,0.0,2100,0.91,3,No Loan,0,598,Yes,No
NGBK008223,2024-12-31,North Central,FCT,Urban,53,Male,Married,OND/NCE,Civil Servant,Regular,234000,Salary,Yes,2.3,160000,135400,0.182,3,Yes,No,No,Yes,No,ATM,0.64,High,36,33,-0.083,Very High,470600,4,3,No,2,0,0,0,0.0,2800,1.2,5,Current,2271000,663,No,No
NGBK008224,2024-12-31,South West,Lagos,Urban,29,Female,Married,Secondary,Trader,Variable,221000,Current,No,0.8,72000,76600,-0.06,1,Yes,No,Yes,Yes,No,Branch,0.76,High,29,31,0.069,Very High,584300,1,3,Yes,0,2,1,0,4.6,2400,1.09,5,No Loan,0,641,No,No
NGBK008225,2024-12-31,North East,Taraba,Rural,27,Male,Single,Secondary,Private Employee,Regular,236000,Salary,No,7.9,87500,68300,0.281,1,No,No,Yes,No,Yes,POS,0.44,High,44,53,0.205,Very High,371200,0,0,Yes,2,0,0,0,0.0,2100,0.89,3,Completed,2471000,631,No,No
NGBK008226,2024-12-31,North West,Kano,Rural,51,Male,Single,No formal,Trader,Variable,51000,Current,No,3.1,135200,199700,-0.323,2,Yes,No,No,No,Yes,USSD,0.58,Medium,8,7,-0.125,Medium,22700,1,15,Yes,1,1,1,1,5.3,2500,4.9,3,No Loan,0,560,No,Yes
NGBK008227,2024-12-31,North Central,Benue,Urban,35,Female,Married,HND/Bachelor,Trader,Variable,288000,Current,No,0.8,382400,459100,-0.167,2,Yes,No,Yes,Yes,Yes,Mobile App,0.77,High,26,24,-0.077,High,922800,2,5,Yes,2,2,1,1,7.3,2700,0.94,2,No Loan,0,620,Yes,Yes
NGBK008228,2024-12-31,South South,Delta,Rural,50,Female,Married,OND/NCE,Artisan/Skilled Trade,Variable,80000,Savings,No,7.8,37200,54000,-0.311,2,Yes,No,Yes,No,Yes,Branch,0.56,High,28,43,0.536,Very High,178900,1,0,Yes,0,0,0,0,0.0,1900,2.38,5,Delinquent,1213000,503,No,Yes
NGBK008229,2024-12-31,South South,Rivers,Urban,36,Female,Married,HND/Bachelor,Professional/Technician,Irregular,421000,Savings,No,2.8,378200,396400,-0.046,2,Yes,No,Yes,Yes,No,POS,0.68,High,21,27,0.286,High,1200600,1,1,Yes,0,0,0,0,0.0,2100,0.5,4,Completed,1301000,601,Yes,No
NGBK008230,2024-12-31,South West,Ogun,Rural,35,Male,Married,Secondary,Private Employee,Irregular,144000,Savings,No,7.4,91400,76900,0.188,1,Yes,No,Yes,Yes,No,Branch,0.41,High,21,15,-0.286,Medium,120200,3,21,Yes,0,1,0,0,0.0,1600,1.11,5,Current,1094000,729,No,Yes
NGBK008231,2024-12-31,South West,Lagos,Urban,37,Male,Separated/Widowed,HND/Bachelor,Private Employee,Regular,258000,Salary,Yes,6.4,222200,230000,-0.034,2,Yes,No,Yes,Yes,No,ATM,0.75,High,27,30,0.111,High,782900,2,6,Yes,0,0,0,0,0.0,1800,0.7,4,No Loan,0,653,Yes,No
NGBK008232,2024-12-31,South South,Rivers,Urban,37,Female,Married,OND/NCE,Business Owner,Variable,301000,Current,Yes,9.2,104900,92400,0.135,3,Yes,No,Yes,Yes,No,POS,0.76,High,13,12,-0.077,Medium,361500,2,8,Yes,0,1,0,0,0.0,2600,0.86,4,No Loan,0,828,No,No
NGBK008233,2024-12-31,North Central,Nasarawa,Urban,35,Male,Married,HND/Bachelor,Professional/Technician,Regular,1017000,Salary,Yes,4.9,346600,412600,-0.16,3,Yes,No,Yes,Yes,No,Web Transfer,0.7,High,25,24,-0.04,High,2169800,3,2,Yes,0,0,0,0,0.0,1600,0.16,2,Current,4731000,611,Yes,No
NGBK008234,2024-12-31,South West,Lagos,Urban,41,Male,Married,OND/NCE,Trader,Irregular,42000,Savings,No,4.4,23300,29500,-0.211,2,Yes,No,Yes,Yes,No,ATM,0.57,High,29,37,0.276,Very High,80900,1,4,Yes,0,1,0,0,0.0,2400,5.71,5,Completed,112000,753,No,No
NGBK008235,2024-12-31,South East,Enugu,Rural,42,Female,Single,No formal,Trader,Irregular,56000,Current,Yes,2.0,16300,12900,0.266,4,Yes,Yes,No,No,No,Branch,0.11,Low,14,15,0.071,Medium,51900,4,3,No,2,0,0,0,0.0,3200,5.71,4,No Loan,0,674,No,Yes
NGBK008236,2024-12-31,North Central,FCT,Urban,27,Male,Married,Secondary,Trader,Irregular,176000,Savings,No,3.5,89700,99100,-0.095,1,Yes,No,Yes,Yes,No,ATM,0.79,High,26,25,-0.038,High,252200,1,6,Yes,1,0,0,0,0.0,1400,0.8,4,Current,1203000,679,No,No
NGBK008237,2024-12-31,South West,Ogun,Urban,57,Male,Separated/Widowed,Primary,Retired,Regular,419000,Savings,Yes,3.3,415800,629000,-0.339,2,Yes,No,Yes,Yes,No,POS,0.65,High,24,26,0.083,High,686900,0,2,Yes,1,0,0,0,0.0,1700,0.41,5,No Loan,0,625,No,No
NGBK008238,2024-12-31,South East,Imo,Rural,32,Male,Single,OND/NCE,Student,Variable,72000,Student,No,1.6,60600,58300,0.039,3,No,No,Yes,Yes,Yes,USSD,0.46,High,25,29,0.16,High,79400,2,6,Yes,1,0,0,0,0.0,1700,2.36,3,No Loan,0,620,No,No
NGBK008239,2024-12-31,South East,Anambra,Urban,47,Male,Single,No formal,Self-Employed,Regular,211000,Savings,No,1.8,25200,21200,0.188,1,Yes,No,Yes,No,Yes,ATM,0.48,High,17,17,0.0,High,309700,1,21,Yes,0,1,0,0,0.0,1800,0.85,5,Completed,1102000,689,Yes,No
NGBK008240,2024-12-31,North Central,Niger,Rural,41,Female,Married,Secondary,Professional/Technician,Regular,591000,Salary,Yes,5.9,753000,756800,-0.005,2,Yes,No,Yes,Yes,No,ATM,0.5,High,27,32,0.185,Very High,1389800,2,1,Yes,0,0,0,0,0.0,2400,0.41,5,Completed,919000,747,No,No
NGBK008241,2024-12-31,South West,Lagos,Urban,44,Female,Single,OND/NCE,Trader,Variable,152000,Current,Yes,5.3,43600,48500,-0.101,1,Yes,No,No,No,Yes,Branch,0.74,High,28,26,-0.071,High,390500,1,1,Yes,0,0,0,0,0.0,2400,1.58,5,No Loan,0,580,No,Yes
NGBK008242,2024-12-31,South South,Cross River,Rural,63,Female,Married,Secondary,Retired,Regular,47000,Savings,Yes,2.4,27600,20200,0.368,1,Yes,No,Yes,Yes,No,POS,0.55,High,9,12,0.333,Medium,95800,1,3,Yes,0,1,1,0,1.9,200,0.43,4,Current,86000,744,No,No
NGBK008243,2024-12-31,South West,Oyo,Rural,39,Male,Separated/Widowed,HND/Bachelor,Business Owner,Variable,884000,Current,No,0.8,663000,715200,-0.073,1,Yes,Yes,Yes,No,Yes,POS,0.37,High,19,21,0.105,High,1895400,2,0,Yes,0,0,0,0,0.0,2600,0.29,5,Current,3541000,657,Yes,No
NGBK008244,2024-12-31,South East,Anambra,Rural,54,Male,Single,Primary,Trader,Irregular,20000,Current,No,12.7,3700,3600,0.029,2,Yes,Yes,Yes,No,Yes,POS,0.6,High,14,11,-0.214,Medium,28500,4,6,No,0,1,0,0,0.0,2600,13.0,3,No Loan,0,579,No,Yes
NGBK008245,2024-12-31,North West,Kano,Urban,25,Male,Married,HND/Bachelor,Civil Servant,Regular,427000,Salary,Yes,0.3,1788800,1407400,0.271,1,Yes,No,Yes,Yes,No,Web Transfer,0.71,High,12,12,0.0,Medium,382900,2,3,Yes,0,0,0,0,0.0,1700,0.4,3,Current,1885000,617,No,No
NGBK008246,2024-12-31,North East,Adamawa,Urban,34,Female,Single,HND/Bachelor,Professional/Technician,Variable,254000,Savings,No,5.3,353100,408200,-0.135,3,Yes,Yes,Yes,Yes,Yes,Web Transfer,0.88,High,24,20,-0.167,High,265900,2,4,Yes,0,2,0,0,0.0,1800,0.71,5,Delinquent,1481000,690,No,No
NGBK008247,2024-12-31,North West,Jigawa,Rural,52,Male,Married,OND/NCE,Business Owner,Variable,712000,Savings,No,4.6,372200,325900,0.142,3,Yes,No,Yes,Yes,Yes,POS,0.68,High,33,27,-0.182,High,806300,0,2,Yes,3,2,1,0,1.6,1700,0.24,4,Current,3683000,767,No,No
NGBK008248,2024-12-31,South West,Lagos,Urban,34,Male,Married,OND/NCE,Artisan/Skilled Trade,Irregular,50000,Savings,Yes,6.9,44000,54600,-0.194,2,Yes,No,Yes,Yes,Yes,ATM,0.89,High,19,22,0.158,High,123800,0,6,Yes,3,0,0,0,0.0,1300,2.6,4,No Loan,0,679,No,No
NGBK008249,2024-12-31,South West,Lagos,Urban,34,Female,Married,Postgraduate,Artisan/Skilled Trade,Variable,81000,Savings,No,2.2,40500,41900,-0.034,2,Yes,No,Yes,Yes,No,Mobile App,0.69,High,25,20,-0.2,High,223900,3,0,Yes,0,0,0,0,0.0,2000,2.47,5,No Loan,0,592,Yes,No
NGBK008250,2024-12-31,South East,Imo,Rural,36,Male,Married,Secondary,Self-Employed,Regular,184000,Salary,Yes,4.9,220500,221400,-0.004,2,Yes,No,Yes,No,Yes,Mobile App,0.57,High,17,21,0.235,High,236500,1,5,Yes,1,1,0,0,0.0,1900,1.03,5,No Loan,0,783,No,No
NGBK008251,2024-12-31,North Central,FCT,Urban,32,Male,Married,Postgraduate,Self-Employed,Variable,429000,Savings,No,2.1,276500,240200,0.151,1,Yes,No,Yes,Yes,Yes,Mobile App,0.78,High,14,14,0.0,Medium,1086900,2,18,Yes,0,1,0,0,0.0,1300,0.3,5,No Loan,0,581,Yes,No
NGBK008252,2024-12-31,North West,Jigawa,Rural,46,Male,Married,OND/NCE,Business Owner,Variable,204000,Savings,No,10.4,207900,173400,0.199,4,Yes,Yes,Yes,No,No,Branch,0.31,Medium,20,18,-0.1,High,665200,4,7,No,0,2,0,0,0.0,2400,1.18,4,Current,1601000,727,No,No
NGBK008253,2024-12-31,South South,Rivers,Urban,29,Female,Married,OND/NCE,Trader,Variable,163000,Savings,No,3.6,200800,212900,-0.057,2,Yes,No,Yes,Yes,No,Mobile App,0.51,High,23,18,-0.217,High,193100,0,8,Yes,0,2,1,0,1.0,1500,0.92,4,No Loan,0,688,No,No
NGBK008254,2024-12-31,North West,Katsina,Rural,38,Male,Single,Secondary,Civil Servant,Regular,63000,Savings,Yes,2.3,21000,24100,-0.128,1,Yes,No,Yes,Yes,Yes,USSD,0.47,High,15,9,-0.4,Medium,103500,2,21,Yes,0,0,0,0,0.0,1500,2.38,5,No Loan,0,591,No,No
NGBK008255,2024-12-31,South South,Rivers,Urban,41,Female,Married,Secondary,Professional/Technician,Regular,388000,Salary,Yes,3.4,447000,326300,0.37,2,Yes,Yes,Yes,Yes,No,Mobile App,0.69,High,40,49,0.225,Very High,1567300,3,4,Yes,3,4,2,0,2.5,2700,0.7,2,Current,2077000,725,No,No
NGBK008256,2024-12-31,South East,Anambra,Rural,34,Male,Separated/Widowed,Primary,Private Employee,Irregular,124000,Savings,No,1.3,37500,62600,-0.401,2,Yes,No,Yes,Yes,No,POS,0.53,High,25,21,-0.16,High,98900,0,2,Yes,0,0,0,0,0.0,1100,0.89,3,No Loan,0,586,No,No
NGBK008257,2024-12-31,South East,Enugu,Urban,48,Male,Married,HND/Bachelor,Civil Servant,Regular,328000,Savings,Yes,8.9,1050500,835700,0.257,2,Yes,No,Yes,Yes,No,Mobile App,0.67,High,11,13,0.182,Medium,500500,3,10,Yes,1,2,0,0,0.0,1600,0.49,3,Current,2285000,630,No,No
NGBK008258,2024-12-31,North West,Katsina,Rural,32,Male,Single,OND/NCE,Business Owner,Regular,477000,Salary,Yes,2.3,2267800,1999800,0.134,2,Yes,Yes,Yes,Yes,No,Branch,0.48,High,22,26,0.182,High,1048100,1,3,Yes,0,0,0,0,0.0,1800,0.38,5,Delinquent,3006000,667,No,No
NGBK008259,2024-12-31,South West,Lagos,Urban,41,Male,Separated/Widowed,HND/Bachelor,Private Employee,Regular,118000,Savings,Yes,5.8,75800,64200,0.18,1,Yes,Yes,Yes,Yes,No,POS,0.53,High,25,27,0.08,High,126000,4,0,No,1,1,0,0,0.0,1100,0.93,5,No Loan,0,622,Yes,No
NGBK008260,2024-12-31,North Central,Benue,Urban,27,Male,Single,HND/Bachelor,Private Employee,Regular,201000,Salary,No,3.3,60200,51400,0.171,1,Yes,Yes,Yes,Yes,No,Branch,0.74,High,18,17,-0.056,High,330100,0,5,Yes,2,0,0,0,0.0,2400,1.19,3,Current,944000,583,No,No
NGBK008261,2024-12-31,South West,Lagos,Urban,50,Female,Married,Secondary,Professional/Technician,Regular,404000,Savings,Yes,4.9,321000,306300,0.048,2,Yes,No,Yes,Yes,No,Branch,0.76,High,22,27,0.227,High,505700,1,0,Yes,0,0,0,0,0.0,1300,0.32,4,No Loan,0,605,No,No
NGBK008262,2024-12-31,South South,Delta,Rural,48,Male,Married,OND/NCE,Self-Employed,Regular,366000,Salary,Yes,8.3,173200,183700,-0.057,2,Yes,No,Yes,No,Yes,POS,0.61,High,27,41,0.519,Very High,697500,0,0,Yes,1,0,0,0,0.0,2400,0.66,3,Current,2706000,629,No,No
NGBK008263,2024-12-31,South West,Oyo,Urban,42,Male,Single,HND/Bachelor,Manager/Executive,Regular,1422000,Salary,Yes,11.7,777400,1102700,-0.295,2,Yes,Yes,Yes,No,No,POS,0.42,Medium,18,21,0.167,High,1925500,4,4,No,0,0,0,0,0.0,2400,0.17,4,Current,10412000,689,Yes,No
NGBK008264,2024-12-31,South East,Ebonyi,Urban,38,Female,Married,Secondary,Civil Servant,Regular,223000,Salary,Yes,5.2,76900,98300,-0.218,2,Yes,No,Yes,Yes,Yes,Mobile App,0.73,High,18,25,0.389,High,534700,3,7,Yes,2,0,0,0,0.0,1800,0.81,5,Current,1516000,669,No,No
NGBK008265,2024-12-31,South West,Lagos,Urban,31,Female,Single,Secondary,Other,Irregular,63000,Savings,Yes,0.8,57800,65000,-0.111,1,Yes,No,Yes,Yes,Yes,Mobile App,0.83,High,10,10,0.0,Medium,56500,0,1,Yes,1,1,0,0,0.0,1500,2.38,4,Current,426000,629,Yes,No
NGBK008266,2024-12-31,North West,Zamfara,Urban,57,Male,Married,Secondary,Retired,Regular,206000,Savings,No,3.5,515400,450100,0.145,1,Yes,No,Yes,No,No,USSD,0.39,Medium,28,23,-0.179,High,236800,4,5,No,0,0,0,0,0.0,800,0.39,5,No Loan,0,549,Yes,No
NGBK008267,2024-12-31,South West,Oyo,Urban,58,Male,Married,Secondary,Retired,Regular,207000,Savings,Yes,2.8,198400,194100,0.022,3,Yes,No,Yes,Yes,Yes,POS,0.58,High,33,34,0.03,Very High,379100,1,0,Yes,0,1,0,0,0.0,1700,0.82,5,No Loan,0,611,Yes,No
NGBK008268,2024-12-31,South South,Rivers,Rural,29,Female,Married,OND/NCE,Self-Employed,Variable,116000,Current,No,1.0,51300,39000,0.316,1,Yes,No,Yes,Yes,No,POS,0.67,High,11,15,0.364,Medium,126400,1,21,Yes,0,1,0,0,0.0,2300,1.98,4,No Loan,0,600,No,Yes
NGBK008269,2024-12-31,North West,Kebbi,Urban,41,Female,Single,OND/NCE,Trader,Variable,138000,Current,No,1.5,131500,144700,-0.091,1,Yes,No,Yes,Yes,No,USSD,0.45,High,22,17,-0.227,High,433000,0,12,Yes,2,1,0,0,0.0,1700,1.23,5,Current,831000,734,No,No
